t,x,y,yaw_meas,v_meas,ekf_yaw_pre,ekf_yaw_post,ekf_yaw_rate,ekf_v,cte_init,epsi_init,prev_delta,chosen_delta,best_cost
2.4909999999999997,-181.0834503173828,79.18145751953125,-0.2661816360176316,1.3510562181472778,0.0,-0.18305645184060224,-0.006623603232181146,-0.13298972853127675,-0.04753972096951609,1.3909581064198377,1.22,1.22,122.7528932576485
2.524,-181.0328826904297,79.19868469238281,-0.24364711536160122,1.3511511087417603,0.0,-0.16755917916267626,-0.006062474354906945,-0.1217761123835594,-0.04941699165211741,1.4064553790977605,1.22,1.205152712427093,128.23711651781457
2.5570000000000004,-180.9824981689453,79.21675872802734,-0.22128396912171738,1.359749674797058,0.0,-0.15217976282159373,-0.005516656985883416,-0.10634270153320977,-0.05057625334132002,1.4218347954388504,1.205152712427093,1.0840575230646818,134.53009801858664
2.59,-180.9309539794922,79.23368835449219,-0.20035471874700267,1.4222604036331177,0.0,-0.1377864546633063,-0.005017086121271953,-0.06892199495547155,-0.05947011060903391,1.4362281035971343,1.0840575230646818,0.9735367722827591,141.60351496810807
2.623,-180.87786865234375,79.24849700927734,-0.18158419346239257,1.4887630939483643,0.0,-0.12487772884287657,-0.00444067405125717,-0.057540751573572996,-0.0557972127891676,1.4491368294175722,0.9735367722827591,0.8980619271182528,148.41378438945964
2.6559999999999997,-180.82382202148438,79.2616195678711,-0.16471891026638194,1.5311745405197144,0.0,-0.11327926191879416,-0.003909997754035444,-0.06115373184751592,-0.05973517403584373,1.4607352963416522,0.8980619271182528,0.8577600377753586,154.64379023821184
2.689,-180.76968383789062,79.27399444580078,-0.14908765269573,1.5461785793304443,0.0,-0.10252944990508876,-0.0034545378988371546,-0.0670418069425,-0.05227337319870844,1.4714851083553508,0.8577600377753586,0.7148035681125797,162.13199461675435
2.7220000000000004,-180.71527099609375,79.28440856933594,-0.13544208964573315,1.5759917497634888,0.0,-0.09314522493498531,-0.0030926428082013735,-0.05281445960634436,-0.05246601707539785,1.4808693333254555,0.7148035681125797,0.6527837239569662,169.89665239768277
2.755,-180.66091918945312,79.29310607910156,-0.12368211954891806,1.5839321613311768,0.0,-0.0850577459041931,-0.0027633896362656675,-0.057870853990615034,-0.050800409061544746,1.488956812356247,0.6527837239569662,0.6090365960111219,177.97937101021364
2.7880000000000003,-180.60708618164062,79.30101013183594,-0.1130539429811162,1.5756012201309204,0.0,-0.07774861548804238,-0.0024869210761932067,-0.06069244209068628,-0.05791489052141412,1.4962659427723848,0.6090365960111219,0.5575881369563049,186.37007468974548
2.8209999999999997,-180.55398559570312,79.30812072753906,-0.10346919292840741,1.5633416175842285,0.0,-0.07115706258199711,-0.002255747131275466,-0.05786439773754965,-0.05404202315547509,1.502857495675582,0.5575881369563049,0.48527732374195126,195.4951804151194
2.854,-180.50152587890625,79.31404876708984,-0.09515479568280162,1.5521388053894043,0.0,-0.065439147245144,-0.0020580824477314354,-0.05317880393881292,-0.04897561877792998,1.5085754110152898,0.48527732374195126,0.3976068705411572,204.8800345119723
2.8869999999999996,-180.4496612548828,79.3184814453125,-0.08832590969324203,1.5409908294677734,0.0,-0.06074283664319858,-0.0018921017223248757,-0.04973694280743644,-0.052619972625888904,1.5132717216172509,0.3976068705411572,0.39464026887986126,214.61372472392273
2.92,-180.39865112304688,79.32279968261719,-0.08196894417122289,1.5172966718673706,0.0,-0.0563710716696871,-0.0017431038215028013,-0.05283155088581286,-0.04598576921442321,1.5176434865907513,0.39464026887986126,0.3212258991671867,224.3695823341172
2.9530000000000003,-180.3483123779297,79.32599639892578,-0.07664845597832737,1.5022000074386597,0.0,-0.05271210516387316,-0.001625358853269669,-0.04587256020351915,-0.04839209599913104,1.5213024530965704,0.3212258991671867,0.29784707302804386,234.93032592138732
2.9859999999999998,-180.29869079589844,79.32878112792969,-0.07191176598589084,1.4836018085479736,0.0,-0.049454624007558956,-0.001518639516606098,-0.04525498243828844,-0.05040180169566684,1.5245599342528964,0.29784707302804386,0.2337353131078655,245.46262738661247
3.019,-180.24960327148438,79.3305435180664,-0.06810290883367032,1.4701873064041138,0.0,-0.046835225140362105,-0.0014327958308287638,-0.04075870548876509,-0.05173763104917288,1.5271793331200794,0.2337353131078655,0.18097845386345102,256.5007797185942
3.0519999999999996,-180.2010040283203,79.33137512207031,-0.06516701924202094,1.457755208015442,0.0,-0.04481617702087616,-0.001364796493132482,-0.038799558815346406,-0.04260611156495317,1.529198381239559,0.18097845386345102,0.13745908243249605,267.62771278626093
3.085000000000001,-180.15286254882812,79.33142852783203,-0.06295553859519755,1.4462915658950806,0.0,-0.04329531402454672,-0.0013135743658578983,-0.03720959035777944,-0.04301304962952922,1.5307192442359012,0.13745908243249605,0.15919671357972712,279.0572606480798
3.1180000000000003,-180.1051483154297,79.33183288574219,-0.060614624158207106,1.4330694675445557,0.0,-0.04168543778624181,-0.0012664055592234078,-0.036918361254366004,-0.043496613276127395,1.5323291204742189,0.15919671357972712,0.152503258882208,290.87676921509416
3.151,-180.05776977539062,79.33220672607422,-0.05833017705870474,1.4233955144882202,0.0,-0.04011439484462896,-0.0012190311621001215,-0.0340020650575201,-0.04383241900381391,1.5339001634158125,0.152503258882208,0.15487722395550865,303.18653041041665
3.1839999999999993,-180.0106658935547,79.33267211914062,-0.05604250919875907,1.4154495000839233,0.0,-0.03854113694563664,-0.001171948079544917,-0.03199426180152797,-0.044097375866030346,1.5354734213148102,0.15487722395550865,0.13149622610143089,315.8885536275009
3.2170000000000005,-179.96372985839844,79.33281707763672,-0.054049923748783375,1.4109374284744263,0.0,-0.03717081092345532,-0.0011287408197079474,-0.029280997679140223,-0.04416676439819068,1.536843747336989,0.13149622610143089,0.12160278689459941,328.8411335888374
3.25,-179.9169158935547,79.33283233642578,-0.05224057210418354,1.4075450897216797,0.0,-0.03592649708893344,-0.0010901438425587884,-0.027816455428465062,-0.044152705664121446,1.5380880611715124,0.12160278689459941,0.13777066765077195,342.21264138536856
3.2829999999999995,-179.8701934814453,79.33317565917969,-0.050260790633386246,1.404034972190857,0.0,-0.03456497652393129,-0.0010504832922255715,-0.0268854540821045,-0.04417473253699452,1.5394495817365215,0.13777066765077195,0.10884065181718283,355.93073804564835
3.3160000000000007,-179.82351684570312,79.33311462402344,-0.04860695095169022,1.4038982391357422,0.0,-0.03342761021807385,-0.0010137427236104847,-0.024371842003402484,-0.04400353339794875,1.5405869480423569,0.10884065181718283,0.11548923783685526,370.2542579333323
3.349,-179.77685546875,79.33319854736328,-0.046933953154902446,1.403254508972168,0.0,-0.032277068636021096,-0.000979423741657952,-0.023788841659238332,-0.04384996783573825,1.5417374896244036,0.11548923783685526,0.11719748765999187,384.81904890675554
3.3819999999999997,-179.73019409179688,79.33338165283203,-0.04522900574741213,1.4032763242721558,0.0,-0.031104554905699976,-0.0009441876949655422,-0.022603595223712167,-0.04365282612955733,1.5429100033547307,0.11719748765999187,0.04858968683848311,399.89238186393123
3.414999999999999,-179.6834716796875,79.33242797851562,-0.04438318162401376,1.4061124324798584,0.0,-0.03052287104040043,-0.0009199476346495463,-0.02077353670815556,-0.04318981858393183,1.5434916872200413,0.04858968683848311,0.0787096351934645,415.38993243879986
3.4480000000000004,-179.63674926757812,79.33194732666016,-0.04331418876245595,1.406655192375183,0.0,-0.029787711232956985,-0.0009005283309435361,-0.02138571443356562,-0.042884023852699155,1.5442268470274856,0.0787096351934645,0.057173524002760684,431.1417543601685
